Age,QL00_M,QL00_L,QL00_U,QL15_M,QL15_L,QL15_U,QL35_M,QL35_L,QL35_U,Var
80,0.1525599432134227,0.14256136889613735,0.16258737711193585,0.15161119650332341,0.1417107280176687,0.1615363823124178,0.15036044023056586,0.14059266233727985,0.16015654389726186,s12
81,0.15354543895098083,0.14329917957666094,0.16413646283775435,0.15258428961706003,0.1424562517238396,0.16306526067369637,0.15131516530918482,0.1413425729578874,0.1616590543176462,s12
82,0.15474612961469328,0.1440758516141404,0.16569184811715065,0.15374815848921947,0.14320839163217483,0.16456431798707905,0.15245492128859967,0.14207629913416098,0.16308517233607622,s12
83,0.15588773004865694,0.14496194858408432,0.1672306404524032,0.15488534398273307,0.14405433276135107,0.16611224910407993,0.15358443749719888,0.14286220515074582,0.16464463432864945,s12
84,0.15693970447101974,0.14566302942339632,0.16872206698540634,0.1559449539155212,0.14478066016983465,0.16758337584889718,0.15463442867157676,0.1436210995716449,0.16608823818955107,s12
85,0.15809996564390294,0.1462743345455965,0.1703119965013683,0.1570679789761281,0.14535606685991692,0.16912140154558566,0.15571914926601563,0.14417205283444984,0.1675601843353181,s12
86,0.15932003882513604,0.14697888735359194,0.17174132192357883,0.15827608433520943,0.14603437505439715,0.17056192466787237,0.15688858037222114,0.1448757389045385,0.16901347643965037,s12
87,0.16049829927022607,0.14762249442393302,0.17340799268739204,0.15944273520413593,0.14674162697002432,0.17220595564895028,0.1580500882123933,0.1455845882636936,0.17061790804075333,s12
88,0.16166720895893277,0.14835448243837646,0.1749932016930612,0.1605901802999401,0.1474642189482294,0.17373709959932693,0.1591967752731594,0.14629442186822353,0.1720908726787117,s12
89,0.1628796303026286,0.1490902021302714,0.17661275608091692,0.1617873463946835,0.14819077856109183,0.17533247039015637,0.16036404253867925,0.1470090332425766,0.17366450500530864,s12
90,0.16403995624736206,0.14982967255639573,0.17827949338137813,0.16293377294319655,0.14892099506522555,0.1769747161650888,0.16148887363152623,0.14772718043133043,0.1752649461809485,s12
91,0.16524340355322728,0.15057652104307143,0.18005112802584883,0.16413268245728463,0.14962693273202976,0.17871898005868153,0.1626819889865904,0.14835105135614068,0.1769739783628772,s12
92,0.16644948750733182,0.15132144681316972,0.1817653425336772,0.16530877637816987,0.15039502363863674,0.18040819485669626,0.1638204337902056,0.14917806029141503,0.17863060614999982,s12
93,0.16762531374536327,0.15211109466269898,0.18343039601245847,0.16647431022826759,0.15114353370858197,0.18204032031863426,0.1649647390373442,0.1499125092496077,0.18025793394403258,s12
94,0.16879020939969308,0.1529923666909493,0.18510520330432992,0.16761226041005034,0.1520206039622892,0.18369755115415032,0.1660796139658604,0.1507445606827849,0.18185874882241634,s12
